#########################################################################
#Electron Drift Line StepLength=0.5cm at rIN=30cm				#
#rIN_cm		zIN_cm		DriftTimeIN_us	rOUT_cm		z_OUT_cm#
#########################################################################
30		1		2.736		30		1.5
30		1		5.472		30		2
30		1		8.208		29.9999		2.5
30		1		10.944		29.9998		3
30		1		13.6801		29.9997		3.5
30		1		16.4161		29.9996		4
30		1		19.1521		29.9995		4.5
30		1		21.8881		29.9994		5
30		1		24.6241		29.9992		5.5
30		1		27.3601		29.9991		6
30		1		30.0961		29.9989		6.5
30		1		32.8321		29.9987		7
30		1		35.568		29.9985		7.5
30		1		38.304		29.9983		8
30		1		41.04		29.9981		8.5
30		1		43.7759		29.9978		9
30		1		46.5118		29.9976		9.5
30		1		49.2478		29.9973		10
30		1		51.9837		29.9971		10.5
30		1		54.7196		29.9968		11
30		1		57.4555		29.9965		11.5
30		1		60.1914		29.9962		12
30		1		62.9272		29.9959		12.5
30		1		65.6631		29.9955		13
30		1		68.3989		29.9952		13.5
30		1		71.1348		29.9949		14
30		1		73.8706		29.9945		14.5
30		1		76.6064		29.9942		15
30		1		79.3422		29.9938		15.5
30		1		82.078		29.9935		16
30		1		84.8138		29.9931		16.5
30		1		87.5495		29.9927		17
30		1		90.2853		29.9923		17.5
30		1		93.021		29.992		18
30		1		95.7567		29.9916		18.5
30		1		98.4924		29.9912		19
30		1		101.228		29.9908		19.5
30		1		103.964		29.9904		20
30		1		106.699		29.99		20.5
30		1		109.435		29.9896		21
30		1		112.171		29.9892		21.5
30		1		114.906		29.9888		22
30		1		117.642		29.9884		22.5
30		1		120.378		29.9879		23
30		1		123.113		29.9875		23.5
30		1		125.849		29.9871		24
30		1		128.584		29.9867		24.5
30		1		131.32		29.9863		25
30		1		134.055		29.9859		25.5
30		1		136.791		29.9855		26
30		1		139.526		29.9851		26.5
30		1		142.262		29.9847		27
30		1		144.997		29.9843		27.5
30		1		147.733		29.9838		28
30		1		150.468		29.9834		28.5
30		1		153.204		29.983		29
30		1		155.939		29.9826		29.5
30		1		158.674		29.9822		30
30		1		161.41		29.9818		30.5
30		1		164.145		29.9815		31
30		1		166.881		29.9811		31.5
30		1		169.616		29.9807		32
30		1		172.351		29.9803		32.5
30		1		175.087		29.9799		33
30		1		177.822		29.9795		33.5
30		1		180.557		29.9792		34
30		1		183.293		29.9788		34.5
30		1		186.028		29.9785		35
30		1		188.763		29.9781		35.5
30		1		191.498		29.9777		36
30		1		194.234		29.9774		36.5
30		1		196.969		29.977		37
30		1		199.704		29.9767		37.5
30		1		202.439		29.9764		38
30		1		205.175		29.976		38.5
30		1		207.91		29.9757		39
30		1		210.645		29.9754		39.5
30		1		213.38		29.9751		40
30		1		216.115		29.9748		40.5
30		1		218.851		29.9745		41
30		1		221.586		29.9742		41.5
30		1		224.321		29.9739		42
30		1		227.056		29.9736		42.5
30		1		229.791		29.9733		43
30		1		232.526		29.973		43.5
30		1		235.261		29.9728		44
30		1		237.997		29.9725		44.5
30		1		240.732		29.9722		45
30		1		243.467		29.972		45.5
30		1		246.202		29.9717		46
30		1		248.937		29.9715		46.5
30		1		251.672		29.9712		47
30		1		254.407		29.971		47.5
30		1		257.142		29.9708		48
30		1		259.877		29.9706		48.5
30		1		262.612		29.9704		49
30		1		265.347		29.9702		49.5
30		1		268.082		29.97		50
30		1		270.817		29.9698		50.5
30		1		273.552		29.9696		51
30		1		276.287		29.9694		51.5
30		1		279.022		29.9692		52
30		1		281.757		29.969		52.5
30		1		284.492		29.9689		53
30		1		287.227		29.9687		53.5
30		1		289.962		29.9686		54
30		1		292.697		29.9684		54.5
30		1		295.432		29.9683		55
30		1		298.167		29.9682		55.5
30		1		300.902		29.968		56
30		1		303.637		29.9679		56.5
30		1		306.372		29.9678		57
30		1		309.107		29.9677		57.5
30		1		311.842		29.9676		58
30		1		314.577		29.9675		58.5
30		1		317.312		29.9674		59
30		1		320.047		29.9673		59.5
30		1		322.782		29.9673		60
30		1		325.517		29.9672		60.5
